Hypothesized Word (H),Reference Word (R),H - POS TAG,R - POS TAG,H - Saliency Score,R - Saliency Score,Sentiment Orientation,H - Num. Phonemes,R - Num. Phonemes,H - Word Type,R - Word Type,R - Importance Score
sounds,sounds,NNS,NNS,0.16666666666666666,0.16666666666666666,0,1,0,CONTENT,CONTENT,3.03785275416861
good,good,JJ,JJ,0.25,0.25,0,1,0,CONTENT,CONTENT,2.254238176363695
axe,axe,NN,NN,0.33333333333333331,0.33333333333333331,0,1,0,CONTENT,CONTENT,1.8869850784137578
sounds,sounds,NNS,NNS,0.16666666666666666,0.16666666666666666,0,1,0,CONTENT,CONTENT,3.03785275416861
good,good,JJ,JJ,0.25,0.25,0,1,0,CONTENT,CONTENT,2.254238176363695
i'll,i'll,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,2.3583356748738926
be,be,VB,VB,0,0,0,1,0,CONTENT,CONTENT,3.220045718702904
getting,getting,VBG,VBG,0,0,0,2,0,CONTENT,CONTENT,2.9621826526350974
lifeguards,lifeguards,NN,NN,0,0,0,2,0,CONTENT,CONTENT,3.260015174949801
as,as,IN,IN,0,0,0,1,0,,FUNCTION,1.9103936168838374
well,well,RB,RB,0,0,0,1,0,CONTENT,CONTENT,3.124414477503163
some,some,DT,DT,0,0,0,1,0,,FUNCTION,3.147267443024778
clothes,clothes,NNS,NNS,0.14285714285714285,0.14285714285714285,0,1,0,CONTENT,CONTENT,2.299217262022437
thought,torch,VBD,NN,0.14285714285714285,0.20000000000000001,0,1,0,CONTENT,CONTENT,3.3219280948873613
torch,torch,NN,NN,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,3.3219280948873613
yup,yup,NN,NN,0.33333333333333331,0.33333333333333331,0,3,0,CONTENT,CONTENT,2.9872602161465216
we,we,PRP,PRP,0,0,0,1,0,,FUNCTION,2.2604995257096823
need,need,VBP,VBP,0.25,0.25,0,1,0,CONTENT,CONTENT,2.998372144961074
map,map,VB,VB,0.33333333333333331,0.33333333333333331,0,1,0,CONTENT,CONTENT,1.7629497169196822
did,did,VBD,VBD,0.33333333333333331,0.33333333333333331,0,1,0,CONTENT,CONTENT,3.020369574493708
you,you,PRP,PRP,0,0,0,1,0,,FUNCTION,2.911532923472649
write,write,VB,VB,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,2.6476152255961063
torch?,torch?,NN,NN,0.22764164164238962,0.22764164164238962,0,6,0,CONTENT,CONTENT,2.961079288018365
yes,yes,RB,RB,0.33333333333333331,0.33333333333333331,0,1,0,CONTENT,CONTENT,1.504199193009203
yes,yes,RB,RB,0.33333333333333331,0.33333333333333331,0,1,0,CONTENT,CONTENT,2.477889240691286
dry,dry,JJ,JJ,0.33333333333333331,0.33333333333333331,0,1,0,CONTENT,CONTENT,2.5281636195677732
food,food,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,3.0362966165189498
is,is,VBZ,VBZ,0,0,0,1,0,CONTENT,CONTENT,3.1327743987644183
to,two,TO,CD,0,0,0,1,0,,FUNCTION,3.0194945836433082
going,don't,VBG,NN,0,0.20000000000000001,0,2,0,CONTENT,CONTENT,1.6837839803214192
to,you,TO,PRP,0,0,0,1,0,,FUNCTION,1.508991361996421
think,think,VBP,VBP,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,3.0982651464432784
we,we,PRP,PRP,0,0,0,1,0,,FUNCTION,3.0579062234592347
need,need,VBP,VBP,0.25,0.25,0,1,0,CONTENT,CONTENT,2.869538152513162
compass,compass,NN,NN,0.14285714285714285,0.14285714285714285,0,2,0,CONTENT,CONTENT,1.7629497169196822
ropes,ropes,NNS,NNS,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,2.9236478692198236
is,is,VBZ,VBZ,0,0,0,1,0,CONTENT,CONTENT,3.1808329872054406
4?,4?,NN,NN,0.67893919203802611,0.67893919203802611,0,2,0,CONTENT,CONTENT,3.0194945836433082
we,we,PRP,PRP,0,0,0,1,0,,FUNCTION,2.726762210463698
also,also,RB,RB,0,0,0,2,0,CONTENT,CONTENT,3.2121973598314204
have,have,VBP,VBP,0,0,0,1,0,CONTENT,CONTENT,3.0918237532940767
axe?,axe?,NN,NN,0.33729624021942595,0.33729624021942595,0,4,0,CONTENT,CONTENT,2.672217592209403
do,do,VBP,VBP,0,0,0,1,0,CONTENT,CONTENT,2.9872602161465216
we,we,PRP,PRP,0,0,0,1,0,,FUNCTION,2.874681222708202
need,need,VBP,VBP,0.25,0.25,0,1,0,CONTENT,CONTENT,2.9251342382586647
both?,both?,NN,NN,0.20000000000000001,0.20000000000000001,0,5,0,CONTENT,CONTENT,1.7629497169196822
so,so,RB,RB,0,0,0,1,0,CONTENT,CONTENT,1.9849702756771581
pocket,pocket,NN,NN,0.16666666666666666,0.16666666666666666,0,2,0,CONTENT,CONTENT,2.665066324520064
knife,knife,NN,NN,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,2.951101223151562
for,for,IN,IN,0,0,0,1,0,,FUNCTION,2.6443844145187265
6?,6?,NN,NN,0.66985426092510758,0.66985426092510758,0,2,0,CONTENT,CONTENT,2.8844339182739125
axe,axe,NN,NN,0.33333333333333331,0.33333333333333331,0,1,0,CONTENT,CONTENT,3.3219280948873613
8?,8?,NN,NN,0.67459248043885189,0.67459248043885189,0,2,0,CONTENT,CONTENT,2.9780948881692613
then,then,RB,RB,0,0,0,1,0,CONTENT,CONTENT,3.0565647621309533
axe,axe,NN,NN,0.33333333333333331,0.33333333333333331,0,1,0,CONTENT,CONTENT,3.1067083237740656
9?,9?,NN,NN,0.66985426092510758,0.66985426092510758,0,2,0,CONTENT,CONTENT,2.9780948881692613
//,//,NN,NN,0.5,0.5,0,2,0,CONTENT,CONTENT,2.1920472988163113
shouldn't,shouldn't,NN,NN,0.1111111111111111,0.1111111111111111,0,2,0,CONTENT,CONTENT,2.787079703430154
the,the,DT,DT,0,0,0,1,0,,FUNCTION,2.6888476341475562
suit,suit,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,3.007798926499
have,have,VBP,VBP,0,0,0,1,0,CONTENT,CONTENT,2.7270922175336088
the,the,DT,DT,0,0,0,1,0,,FUNCTION,2.83143790077692
tank,tank,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,3.229482259432019
attached?,attached?,NN,NN,0.15398040326043982,0.15398040326043982,0,9,0,CONTENT,CONTENT,2.7897213002694587
TRUE,TRUE,NN,NN,0.25,0.25,0,4,0,CONTENT,CONTENT,3.3219280948873613
yes,yes,RB,RB,0.33333333333333331,0.33333333333333331,0,1,0,CONTENT,CONTENT,3.3219280948873613
water,water,NN,NN,0.20000000000000001,0.20000000000000001,0,2,0,CONTENT,CONTENT,3.3219280948873613
navigated,navigator,NN,NN,0.1111111111111111,0.1111111111111111,0,4,0,CONTENT,CONTENT,1.504199193009203
notorious,yes,NN,RB,0.1111111111111111,0.33333333333333331,0,3,0,CONTENT,CONTENT,1.0011118846650113
navigator,navigator,NN,NN,0.1111111111111111,0.1111111111111111,0,4,0,CONTENT,CONTENT,1.504199193009203
yes,yes,RB,RB,0.33333333333333331,0.33333333333333331,0,1,0,CONTENT,CONTENT,1.0011118846650113
again,again,RB,RB,0,0,0,2,0,CONTENT,CONTENT,0.8422464439702467
some,some,DT,DT,0,0,0,1,0,,FUNCTION,3.085469857340674
dry,dry,JJ,JJ,0.33333333333333331,0.33333333333333331,0,1,0,CONTENT,CONTENT,2.5674339852648003
food,food,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,2.9085691815892067
is,is,VBZ,VBZ,0,0,0,1,0,CONTENT,CONTENT,3.2673695507585374
that,that,IN,IN,0,0,0,1,0,,FUNCTION,3.135519961727304
necessary,necessary,JJ,JJ,0.1111111111111111,0.1111111111111111,0,4,0,CONTENT,CONTENT,3.168283284852201
we,we,PRP,PRP,0,0,0,1,0,,FUNCTION,1.5296003847256565
can,can,MD,MD,0,0,0,1,0,,FUNCTION,1.9183668420595998
added,add,VBD,VB,0.20000000000000001,0.33333333333333331,0,2,0,CONTENT,CONTENT,3.1525577177964337
,it,,PRP,-1,0,0,2,0,,FUNCTION,2.267000185755269
to,to,TO,TO,0,0,0,1,0,,FUNCTION,2.9961801246050013
the,the,DT,DT,0,0,0,1,0,,FUNCTION,2.7694431409514007
list,list,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,3.226896108022994
how,how,WRB,WRB,0,0,0,1,0,CONTENT,CONTENT,3.048765948599067
about,about,IN,IN,0,0,0,2,0,,FUNCTION,3.2158983894343396
some,some,DT,DT,0,0,0,1,0,,FUNCTION,2.7913278378518034
groups,ropes,NNS,NNS,0.16666666666666666,0.20000000000000001,0,1,0,CONTENT,CONTENT,2.2421478840736606
i,i,NN,NN,0,0,0,1,0,CONTENT,CONTENT,3.026414409104373
meant,meant,VBD,VBD,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,3.036780411262792
troops,ropes,NNS,NNS,0.16666666666666666,0.20000000000000001,0,1,0,CONTENT,CONTENT,2.812566774368468
groups,ropes,NNS,NNS,0.16666666666666666,0.20000000000000001,0,1,0,CONTENT,CONTENT,3.3219280948873613
ropes,ropes,NNS,NNS,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,3.3219280948873613
what's,for,NN,IN,0.16666666666666666,0,0,1,0,CONTENT,FUNCTION,2.6100149194041267
important,support,JJ,NN,0.1111111111111111,0.14285714285714285,1,3,0,CONTENT,CONTENT,2.8844339182739125
for,for,IN,IN,0,0,0,1,0,,FUNCTION,2.6100149194041267
support,support,NN,NN,0.14285714285714285,0.14285714285714285,0,2,0,CONTENT,CONTENT,2.8844339182739125
what,what,WP,WP,0,0,0,1,0,,FUNCTION,3.148069532323045
does,else,VBZ,RB,0.25,0.25,0,1,0,CONTENT,CONTENT,3.2147918185767423
what,what,WP,WP,0,0,0,1,0,,FUNCTION,3.148069532323045
is,else,VBZ,RB,0,0.25,0,1,0,CONTENT,CONTENT,3.2147918185767423
what,what,WP,WP,0,0,0,1,0,,FUNCTION,3.148069532323045
is,else,VBZ,RB,0,0.25,0,1,0,CONTENT,CONTENT,3.2147918185767423
what,what,WP,WP,0,0,0,1,0,,FUNCTION,3.148069532323045
else,else,RB,RB,0.25,0.25,0,1,0,CONTENT,CONTENT,3.2147918185767423
do,do,VBP,VBP,0,0,0,1,0,CONTENT,CONTENT,2.9872602161465216
we,we,PRP,PRP,0,0,0,1,0,,FUNCTION,2.874681222708202
need,need,VBP,VBP,0.25,0.25,0,1,0,CONTENT,CONTENT,3.1891462077809494
laptops,laptops,NN,NN,0.14285714285714285,0.14285714285714285,0,7,0,CONTENT,CONTENT,1.7629497169196822
i,i,NN,NN,0,0,0,1,0,CONTENT,CONTENT,0.03327141415451404
mean,mean,VB,VB,0.25,0.25,0,1,0,CONTENT,CONTENT,2.7770814987196015
,there,,EX,-1,0,0,1,0,,FUNCTION,1.2995222472546841
,would,,MD,-1,0,0,1,0,,FUNCTION,2.662595029849422
,be,,VB,-1,0,0,1,0,,CONTENT,1.2549603369141527
you,yeah,PRP,NN,0,0.25,0,1,0,,CONTENT,2.6774355790561293
anita,no,NN,DT,0,0,0,5,0,CONTENT,FUNCTION,2.659799171398175
,yeah,,NN,-1,0.25,0,5,0,,CONTENT,2.8465905666369733
tablet,tablet,NN,NN,0.16666666666666666,0.16666666666666666,0,2,0,CONTENT,CONTENT,1.8869850784137578
sounds,sounds,NNS,NNS,0.16666666666666666,0.16666666666666666,0,1,0,CONTENT,CONTENT,2.782230328850312
good,good,JJ,JJ,0.25,0.25,0,1,0,CONTENT,CONTENT,2.254238176363695
