Hypothesized Word (H),Reference Word (R),H - POS TAG,R - POS TAG,H - Saliency Score,R - Saliency Score,Sentiment Orientation,H - Num. Phonemes,R - Num. Phonemes,H - Word Type,R - Word Type,R - Importance Score
do,do,VBP,VBP,0,0,0,1,0,CONTENT,CONTENT,1.081114877796621
you,you,PRP,PRP,0,0,0,1,0,,FUNCTION,1.4567186426649323
think,think,VBP,VBP,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,2.9965491280492635
should,should,MD,MD,0,0,0,1,0,,FUNCTION,2.4522787811312474
be,be,VB,VB,0,0,0,1,0,CONTENT,CONTENT,2.274373506346875
next,next,JJ,JJ,0,0,0,1,0,CONTENT,CONTENT,2.9277149879132853
so,so,RB,RB,0,0,0,1,0,CONTENT,CONTENT,3.0870605762660306
maybe,maybe,RB,RB,0.20000000000000001,0.20000000000000001,0,2,0,CONTENT,CONTENT,3.0346215345915204
a,a,DT,DT,0,0,0,1,0,,FUNCTION,2.868870454817001
map,map,VB,VB,0.33333333333333331,0.33333333333333331,0,1,0,CONTENT,CONTENT,2.8315863835021036
yes,yes,RB,RB,0.33333333333333331,0.33333333333333331,0,1,0,CONTENT,CONTENT,2.993840206547915
i,i,NN,NN,0,0,0,1,0,CONTENT,CONTENT,2.9514608178858497
live,live,VB,VB,0.25,0.25,0,1,0,CONTENT,CONTENT,3.2821894577466657
in,in,IN,IN,0,0,0,1,0,,FUNCTION,2.516726987817743
the,the,DT,DT,0,0,0,1,0,,FUNCTION,2.3289002791624682
inner-city,inner-city,NN,NN,0,0,0,11,0,CONTENT,CONTENT,3.248281603384566
are,are,VBP,VBP,0,0,0,1,0,CONTENT,CONTENT,0.7462292832079921
you,you,PRP,PRP,0,0,0,1,0,,FUNCTION,3.1553282974609482
from,from,IN,IN,0,0,0,1,0,,FUNCTION,2.6917781136256953
here,here,RB,RB,0,0,0,1,0,CONTENT,CONTENT,2.6126605870045756
so,so,RB,RB,0,0,0,1,0,CONTENT,CONTENT,2.581516563363042
how,how,WRB,WRB,0,0,0,1,0,CONTENT,CONTENT,2.3620373041003884
do,do,VBP,VBP,0,0,0,1,0,CONTENT,CONTENT,0.8721618377978221
you,you,PRP,PRP,0,0,0,1,0,,FUNCTION,1.020542643255723
plan,plan,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,2.9906003636348126
to,to,TO,TO,0,0,0,1,0,,FUNCTION,2.5006894549726306
use,use,NN,NN,0.33333333333333331,0.33333333333333331,0,1,0,CONTENT,CONTENT,2.632224178870412
your,your,PRP$,PRP$,0,0,0,1,0,,FUNCTION,3.0087612873149148
degree,degree,NN,NN,0.16666666666666666,0.16666666666666666,0,2,0,CONTENT,CONTENT,3.178165515950537
do,do,VBP,VBP,0,0,0,1,0,CONTENT,CONTENT,2.4073848329837357
you,you,PRP,PRP,0,0,0,1,0,,FUNCTION,2.9769957003133465
want,want,VBP,VBP,0.25,0.25,0,1,0,CONTENT,CONTENT,2.1926883283398855
to,to,TO,TO,0,0,0,1,0,,FUNCTION,1.905284353279532
go,go,VB,VB,0,0,0,1,0,CONTENT,CONTENT,2.7264904401796044
to,to,TO,TO,0,0,0,1,0,,FUNCTION,2.537978194608794
graduate,graduate,NN,NN,0.125,0.125,0,2,0,CONTENT,CONTENT,2.867396209577577
school,school,NN,NN,0.16666666666666666,0.16666666666666666,0,1,0,CONTENT,CONTENT,2.622849071548011
okay,okay,NN,NN,0.25,0.25,0,2,0,CONTENT,CONTENT,2.800441970899903
that's,that's,NN,NN,0.16666666666666666,0.16666666666666666,0,1,0,CONTENT,CONTENT,2.885464155573965
cool,cool,JJ,JJ,0.25,0.25,0,1,0,CONTENT,CONTENT,3.189544640667523
i,i,NN,NN,0,0,0,1,0,CONTENT,CONTENT,2.7420929840716215
planned,planned,VBN,VBN,0.14285714285714285,0.14285714285714285,0,1,0,CONTENT,CONTENT,3.1992810047316262
on,on,IN,IN,0,0,0,1,0,,FUNCTION,3.2086624776917936
attending,attending,VBG,VBG,0.1111111111111111,0.1111111111111111,0,3,0,CONTENT,CONTENT,2.6193901071003394
law,law,NN,NN,0.33333333333333331,0.33333333333333331,0,1,0,CONTENT,CONTENT,3.1041781043977554
school,school,NN,NN,0.16666666666666666,0.16666666666666666,0,1,0,CONTENT,CONTENT,3.0655476678436226
i,i,NN,NN,0,0,0,1,0,CONTENT,CONTENT,2.4210282720202523
start,start,VB,VB,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,2.8533152396693975
applying,applying,NN,NN,0.125,0.125,0,3,0,CONTENT,CONTENT,3.0158415821264515
to,to,TO,TO,0,0,0,1,0,,FUNCTION,2.04690305764447
law,law,NN,NN,0.33333333333333331,0.33333333333333331,0,1,0,CONTENT,CONTENT,2.995452049048417
schools,schools,NNS,NNS,0.14285714285714285,0.14285714285714285,0,1,0,CONTENT,CONTENT,3.175724989702713
in,in,IN,IN,0,0,0,1,0,,FUNCTION,2.27364225352169
the,the,DT,DT,0,0,0,1,0,,FUNCTION,2.5682465582573917
fall,fall,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,3.248281603384566
i,i,NN,NN,0,0,0,1,0,CONTENT,CONTENT,0.23762828346061485
am,am,VBP,VBP,0,0,0,1,0,CONTENT,CONTENT,1.5093159697792378
currently,currently,RB,RB,0.1111111111111111,0.1111111111111111,0,3,0,CONTENT,CONTENT,2.8056856973626685
in,in,IN,IN,0,0,0,1,0,,FUNCTION,1.6159606081404
the,the,DT,DT,0,0,0,1,0,,FUNCTION,1.5405985536567808
process,process,NN,NN,0.14285714285714285,0.14285714285714285,0,2,0,CONTENT,CONTENT,3.2730776524475123
of,of,IN,IN,0,0,0,1,0,,FUNCTION,2.5943770039275305
studying,studying,VBG,VBG,0.125,0.125,0,3,0,CONTENT,CONTENT,3.260470748882908
for,for,IN,IN,0,0,0,1,0,,FUNCTION,3.12150687523134
the,the,DT,DT,0,0,0,1,0,,FUNCTION,2.8844339182739125
lsat,lsat,NN,NN,0,0,0,4,0,CONTENT,CONTENT,3.2464299245781034
what,what,WP,WP,0,0,0,1,0,,FUNCTION,3.2337162179671033
kind,kind,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,3.223889631229284
of,of,IN,IN,0,0,0,1,0,,FUNCTION,1.4836407769664093
lawyer,lawyer,NN,NN,0.16666666666666666,0.16666666666666666,0,2,0,CONTENT,CONTENT,2.7819050987063942
do,do,VBP,VBP,0,0,0,1,0,CONTENT,CONTENT,2.808764910454343
you,you,PRP,PRP,0,0,0,1,0,,FUNCTION,2.8756998559990357
want,want,VBP,VBP,0.25,0.25,0,1,0,CONTENT,CONTENT,2.9989749274390394
to,to,TO,TO,0,0,0,1,0,,FUNCTION,1.611169362433648
be,be,VB,VB,0,0,0,1,0,CONTENT,CONTENT,3.0819754691650223
or,or,CC,CC,0,0,0,1,0,,FUNCTION,1.8127957280964329
did,did,VBD,VBD,0.33333333333333331,0.33333333333333331,0,1,0,CONTENT,CONTENT,2.8473276537242658
you,you,PRP,PRP,0,0,0,1,0,,FUNCTION,2.8523754448837386
want,want,VBP,VBP,0.25,0.25,0,1,0,CONTENT,CONTENT,2.6476152255961063
the,the,DT,DT,0,0,0,1,0,,FUNCTION,2.4181428864551644
criminal,criminal,JJ,JJ,0.125,0.125,0,3,0,CONTENT,CONTENT,3.034003837583658
justice,justice,NN,NN,0.14285714285714285,0.14285714285714285,0,2,0,CONTENT,CONTENT,3.252606343676297
department,department,NN,NN,0.10000000000000001,0.10000000000000001,0,3,0,CONTENT,CONTENT,2.825237523330663
at,at,IN,IN,0,0,0,1,0,,FUNCTION,2.9195673290087845
rit,rit,NN,NN,0,0,0,3,0,CONTENT,CONTENT,3.0366492593820444
is,is,VBZ,VBZ,0,0,0,1,0,CONTENT,CONTENT,3.106416009391717
really,really,RB,RB,0.16666666666666666,0.16666666666666666,0,2,0,CONTENT,CONTENT,3.279796345305505
interesting,interesting,JJ,JJ,0,0,0,3,0,CONTENT,CONTENT,3.086393735554067
//,//,NN,NN,0.5,0.5,0,2,0,CONTENT,CONTENT,2.96817059828535
i,i,NN,NN,0,0,0,1,0,CONTENT,CONTENT,1.7218239805669806
agree,agree,VBP,VBP,0.20000000000000001,0.20000000000000001,0,2,0,CONTENT,CONTENT,3.1440696604141234
i,i,NN,NN,0,0,0,1,0,CONTENT,CONTENT,1.7218239805669806
agree,agree,VBP,VBP,0.20000000000000001,0.20000000000000001,0,2,0,CONTENT,CONTENT,3.1440696604141234
any,any,DT,DT,0.33333333333333331,0.33333333333333331,0,2,0,,FUNCTION,2.147471801172968
food,food,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,3.1088244606274933
this,this,DT,DT,0.25,0.25,0,1,0,,FUNCTION,3.0488274921518266
time,time,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,2.214277570915968
how,how,WRB,WRB,0,0,0,1,0,CONTENT,CONTENT,2.3109932642171014
are,are,VBP,VBP,0,0,0,1,0,CONTENT,CONTENT,0.3319803126607261
we,we,PRP,PRP,0,0,0,1,0,,FUNCTION,3.050884120337282
going,going,VBG,VBG,0,0,0,2,0,CONTENT,CONTENT,3.2044477850624706
to,to,TO,TO,0,0,0,1,0,,FUNCTION,2.2388145589498802
get,get,VB,VB,0,0,0,1,0,CONTENT,CONTENT,3.2037628419695245
to,to,TO,TO,0,0,0,1,0,,FUNCTION,2.2038535487242434
the,the,DT,DT,0,0,0,1,0,,FUNCTION,1.2739741171297898
mothership,mothership,NN,NN,0,0,0,10,0,CONTENT,CONTENT,3.226896108022994
you're,we're,NN,NN,0.16666666666666666,0.20000000000000001,0,1,0,CONTENT,CONTENT,2.9692977244784506
gonna,gonna,NN,NN,0.2820060120890619,0.2820060120890619,0,2,0,CONTENT,CONTENT,1.4528402043179547
have,have,VBP,VBP,0,0,0,1,0,CONTENT,CONTENT,3.193043642201302
to,to,TO,TO,0,0,0,1,0,,FUNCTION,2.253304579493266
fix,fix,NN,NN,0.33333333333333331,0.33333333333333331,0,1,0,CONTENT,CONTENT,3.1753839732136493
it,it,PRP,PRP,0,0,0,1,0,,FUNCTION,2.885415403312094
we're,we're,NN,NN,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,2.9692977244784506
gonna,gonna,NN,NN,0.2820060120890619,0.2820060120890619,0,2,0,CONTENT,CONTENT,1.4528402043179547
have,have,VBP,VBP,0,0,0,1,0,CONTENT,CONTENT,3.193043642201302
to,to,TO,TO,0,0,0,1,0,,FUNCTION,2.253304579493266
fix,fix,NN,NN,0.33333333333333331,0.33333333333333331,0,1,0,CONTENT,CONTENT,3.1753839732136493
it,it,PRP,PRP,0,0,0,1,0,,FUNCTION,2.885415403312094
so,so,RB,RB,0,0,0,1,0,CONTENT,CONTENT,1.5241647979805573
we,we,PRP,PRP,0,0,0,1,0,,FUNCTION,1.453545890686754
might,might,MD,MD,0,0,0,1,0,,FUNCTION,1.8132701062038479
need,need,VBP,VBP,0.25,0.25,0,1,0,CONTENT,CONTENT,3.050489565631069
some,some,DT,DT,0,0,0,1,0,,FUNCTION,2.599212323694827
kind,kind,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,2.930589891486939
of,of,IN,IN,0,0,0,1,0,,FUNCTION,1.2647349795853995
tools,tools,NNS,NNS,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,3.0088059485467307
that's,that's,NN,NN,0.16666666666666666,0.16666666666666666,0,1,0,CONTENT,CONTENT,2.2542558045833405
a,a,DT,DT,0,0,0,1,0,,FUNCTION,1.6470973036385272
good,good,JJ,JJ,0.25,0.25,0,1,0,CONTENT,CONTENT,2.723701794740368
question,question,NN,NN,0.125,0.125,0,2,0,CONTENT,CONTENT,3.18413603873075
okay,okay,NN,NN,0.25,0.25,0,2,0,CONTENT,CONTENT,3.3219280948873613
what,what,WP,WP,0,0,0,1,0,,FUNCTION,3.074497950511681
if,if,IN,IN,0,0,0,1,0,,FUNCTION,2.897279584339391
the,the,DT,DT,0,0,0,1,0,,FUNCTION,1.6473500069967093
tools,tools,NNS,NNS,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,2.2031446072585497
don't,don't,NN,NN,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,3.09032378832642
work,work,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,2.636744441299884
should,should,MD,MD,0,0,0,1,0,,FUNCTION,3.040762426584548
we,we,PRP,PRP,0,0,0,1,0,,FUNCTION,1.7252675706755802
bring,bring,VB,VB,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,2.0633644574431043
something,something,NN,NN,0.1111111111111111,0.1111111111111111,0,2,0,CONTENT,CONTENT,2.1895653264598587
in,in,IN,IN,0,0,0,1,0,,FUNCTION,3.1559527710154134
place,place,NN,NN,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,1.8189258994349526
because,because,IN,IN,0.14285714285714285,0.14285714285714285,0,2,0,,FUNCTION,2.058904554287256
we,we,PRP,PRP,0,0,0,1,0,,FUNCTION,2.3457486167474086
still,still,RB,RB,0,0,0,1,0,CONTENT,CONTENT,1.5513351793964556
need,need,VBP,VBP,0.25,0.25,0,1,0,CONTENT,CONTENT,3.1741339231870214
to,to,TO,TO,0,0,0,1,0,,FUNCTION,2.2473520185668256
get,get,VB,VB,0,0,0,1,0,CONTENT,CONTENT,3.280405180304091
there,there,EX,EX,0,0,0,1,0,,FUNCTION,3.09271775400102
this,this,DT,DT,0.25,0.25,0,1,0,,FUNCTION,1.0908028048437783
is,is,VBZ,VBZ,0,0,0,1,0,CONTENT,CONTENT,2.15850216991949
a,a,DT,DT,0,0,0,1,0,,FUNCTION,3.0409978676964453
tricky,tricky,JJ,JJ,0.16666666666666666,0.16666666666666666,0,2,0,CONTENT,CONTENT,2.951679880641724
scenario,scenario,NN,NN,0,0,0,4,0,CONTENT,CONTENT,3.1358218241480365
i'm,i'm,NN,NN,0.33333333333333331,0.33333333333333331,0,1,0,CONTENT,CONTENT,3.1675957676669513
just,just,RB,RB,0.25,0.25,0,1,0,CONTENT,CONTENT,3.0874934270598393
stuck,stuck,VBD,VBD,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,3.2570605991959924
on,on,IN,IN,0,0,0,1,0,,FUNCTION,3.177916299018584
trying,trying,VBG,VBG,0.16666666666666666,0.16666666666666666,0,2,0,CONTENT,CONTENT,2.5372340540048435
to,to,TO,TO,0,0,0,1,0,,FUNCTION,1.5075042225639068
figure,figure,NN,NN,0.16666666666666666,0.16666666666666666,0,2,0,CONTENT,CONTENT,2.0711173802305467
out,out,RP,RP,0,0,0,1,0,,FUNCTION,1.598047361753475
how,how,WRB,WRB,0,0,0,1,0,CONTENT,CONTENT,3.218965304707148
else,else,RB,RB,0.25,0.25,0,1,0,CONTENT,CONTENT,1.328479297756115
will,will,MD,MD,0,0,0,1,0,,FUNCTION,2.9691692184813645
we,we,PRP,PRP,0,0,0,1,0,,FUNCTION,2.584437640016255
get,get,VB,VB,0,0,0,1,0,CONTENT,CONTENT,3.245047414426093
there,there,EX,EX,0,0,0,1,0,,FUNCTION,3.0810339077986724
that's,that's,NN,NN,0.16666666666666666,0.16666666666666666,0,1,0,CONTENT,CONTENT,2.601758012536582
the,the,DT,DT,0,0,0,1,0,,FUNCTION,0.5907906426637031
most,most,JJS,JJS,0,0,0,1,0,CONTENT,CONTENT,2.7195541554106994
important,important,JJ,JJ,0.1111111111111111,0.1111111111111111,0,3,0,CONTENT,CONTENT,3.232609640980636
part,part,NN,NN,0,0,0,1,0,CONTENT,CONTENT,3.1322416104190123
it's,it's,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,1.35999507971639
not,not,RB,RB,0,0,0,1,0,CONTENT,CONTENT,3.1978932223508223
like,like,IN,IN,0.25,0.25,0,1,0,,FUNCTION,2.92351046109625
we,we,PRP,PRP,0,0,0,1,0,,FUNCTION,2.7074358693084806
could,could,MD,MD,0,0,0,1,0,,FUNCTION,2.675445062926367
build,build,VB,VB,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,3.154253772004716
shit,ship,NN,NN,0.25,0.25,1,1,0,CONTENT,CONTENT,3.3219280948873613
ship,ship,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,3.3219280948873613
that,that,IN,IN,0,0,0,1,0,,FUNCTION,2.6683242021370375
was,was,VBD,VBD,0.33333333333333331,0.33333333333333331,0,1,0,CONTENT,CONTENT,2.009000858935552
definitely,definitely,RB,RB,0.10000000000000001,0.10000000000000001,0,4,0,CONTENT,CONTENT,3.007809307743207
wrong,wrong,JJ,JJ,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,2.964447841592205
wow,wow,NN,NN,0.33333333333333331,0.33333333333333331,0,1,0,CONTENT,CONTENT,1.6815399981414485
okay,okay,NN,NN,0.25,0.25,0,2,0,CONTENT,CONTENT,1.6316313901413368
yes,yeah,RB,NN,0.33333333333333331,0.25,0,1,0,CONTENT,CONTENT,2.043787341936093
at,so,IN,RB,0,0,0,1,0,,CONTENT,2.2972195362504197
200,200,CD,CD,0.33333333333333331,0.33333333333333331,0,3,0,,FUNCTION,2.5803411486449552
miles,miles,NNS,NNS,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,2.921604379466301
is,is,VBZ,VBZ,0,0,0,1,0,CONTENT,CONTENT,2.460388537407619
not,not,RB,RB,0,0,0,1,0,CONTENT,CONTENT,2.8796686912115192
that,that,IN,IN,0,0,0,1,0,,FUNCTION,3.0105272443088222
far,far,RB,RB,0.33333333333333331,0.33333333333333331,0,1,0,CONTENT,CONTENT,3.2825843946165714
away,away,RB,RB,0.25,0.25,0,2,0,CONTENT,CONTENT,1.9489347578213554
okay,okay,NN,NN,0.25,0.25,0,2,0,CONTENT,CONTENT,3.3219280948873613
so,so,RB,RB,0,0,0,1,0,CONTENT,CONTENT,2.653519838247736
at,at,IN,IN,0,0,0,1,0,,FUNCTION,1.191808057499162
this,this,DT,DT,0.25,0.25,0,1,0,,FUNCTION,2.982085970383248
point,point,NN,NN,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,2.5497209065059274
it,it,PRP,PRP,0,0,0,1,0,,FUNCTION,1.0282205003129343
looks,looks,VBZ,VBZ,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,1.2903858696966848
like,like,IN,IN,0.25,0.25,0,1,0,,FUNCTION,1.8353268690130924
we're,we're,NN,NN,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,3.0335996753751164
probably,probably,RB,RB,0.125,0.125,0,3,0,CONTENT,CONTENT,2.9936391821309623
not,not,RB,RB,0,0,0,1,0,CONTENT,CONTENT,2.4891201668386564
going,going,VBG,VBG,0,0,0,2,0,CONTENT,CONTENT,3.2419932983185245
to,to,TO,TO,0,0,0,1,0,,FUNCTION,1.0862953121676646
survive,survive,VB,VB,0.14285714285714285,0.14285714285714285,0,2,0,CONTENT,CONTENT,3.0951119381244596
that,that,IN,IN,0,0,0,1,0,,FUNCTION,2.6415373280509336
is,is,VBZ,VBZ,0,0,0,1,0,CONTENT,CONTENT,0.9293978816283086
true,true,JJ,JJ,0.25,0.25,0,1,0,CONTENT,CONTENT,3.128917418376504
we,we,PRP,PRP,0,0,0,1,0,,FUNCTION,1.3562785186819148
have,have,VBP,VBP,0,0,0,1,0,CONTENT,CONTENT,3.1641178717551663
to,to,TO,TO,0,0,0,1,0,,FUNCTION,2.5386475747780484
get,get,VB,VB,0,0,0,1,0,CONTENT,CONTENT,3.1854212699038587
there,there,EX,EX,0,0,0,1,0,,FUNCTION,3.256402502779408
really,really,RB,RB,0.16666666666666666,0.16666666666666666,0,2,0,CONTENT,CONTENT,3.260717757690661
fast,fast,RB,RB,0.25,0.25,0,1,0,CONTENT,CONTENT,2.986991084568193
right,right,NN,NN,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,3.3219280948873613
yeah,yeah,NN,NN,0.25,0.25,0,1,0,CONTENT,CONTENT,3.3219280948873613
you,you,PRP,PRP,0,0,0,1,0,,FUNCTION,1.8721606766140373
can,can,MD,MD,0,0,0,1,0,,FUNCTION,2.9719814854075506
write,write,VB,VB,0.20000000000000001,0.20000000000000001,0,1,0,CONTENT,CONTENT,3.236597732003626
it,it,PRP,PRP,0,0,0,1,0,,FUNCTION,3.0462179289765894
down,down,RB,RB,0,0,0,1,0,CONTENT,CONTENT,2.908745275489037
